COUNTRY,MISSION,VISA ISSUE DATE,EMPLOYMENT VISA,TOURIST VISA,BUSINESS VISA,CONFERENCE VISA,BUS VISA INDSPOUSE,BUSINESS VISA TRANSFER,DIPLOMATIC VISA,DIPLOMATIC DEPENDANT VISA,EMPLOYMENT VISA INDSPOUSE,ENTRY VISA,MEDICAL VISA,MEDICAL ATTENDENT VISA,MISSIONARY VISA,PILGRIMAGE VISA,RESEARCH VISA,PROJECT VISA,TRANSIT VISA,VISIT VISA,ART SURROGACY,LONG TERM VISA TRANSFER,STUDENT VISA
SOUTH AFRICA,SOUTHAFRICA-DURBAN,20-11-2013,1,168,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-JOHANNESBURG,20-11-2013,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,20-11-2013,0,193,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,19-11-2013,0,84,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3
UNITED ARAB EMIRATES,UAE-DUBAI,19-11-2013,0,299,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGENTINA,ARGENTINA-BUENOSAIRES,19-11-2013,0,63,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMENIA,ARMENIA-YEREVAN,19-11-2013,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,19-11-2013,0,79,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-MELBOURNE,19-11-2013,0,160,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,19-11-2013,0,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,19-11-2013,2,217,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,19-11-2013,1,106,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZERBAIJAN,AZERBEIJAN-BAKU,19-11-2013,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,19-11-2013,0,55,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,19-11-2013,0,367,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BANGLADESH,BANGLADESH-DHAKA,19-11-2013,0,1552,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
BANGLADESH,BANGLADESH-RAJSHAHI,19-11-2013,0,174,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
BULGARIA,BULGARIA-SOFIA,19-11-2013,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAHRAIN,BAHRAIN-ALDIYA,19-11-2013,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BRAZIL,BRAZIL-BRASILIA,19-11-2013,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,19-11-2013,0,48,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BRUNEI,BRUNEI-DARUSSALAM,19-11-2013,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,19-11-2013,0,96,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,19-11-2013,0,292,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-VANCOUVER,19-11-2013,0,328,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,19-11-2013,0,151,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-GENEVA,19-11-2013,0,42,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHILE,CHILE-SANTIAGO,19-11-2013,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,19-11-2013,0,135,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-GUANGZHOU,19-11-2013,0,139,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-HONGKONG,19-11-2013,0,79,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,19-11-2013,0,115,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IVORY COST,IVORYCOAST-ABIDJAN,19-11-2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COLOMBIA,COLOMBIA-BOGOTA,19-11-2013,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CZECH,CZECH-PRAGUE,19-11-2013,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,19-11-2013,0,203,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GERMANY,GERMANY-FRANKFURT,19-11-2013,3,186,70,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
GERMANY,GERMANY-HAMBURG,19-11-2013,4,85,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-MUNICH,19-11-2013,2,109,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DENMARK,DENMARK-COPENHAGEN,19-11-2013,1,124,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EGYPT,EGYPT-CAIRO,19-11-2013,2,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
SPAIN,SPAIN-MADRID,19-11-2013,0,118,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETHIOPIA,ETHIOPIA-ADDISABABA,19-11-2013,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,19-11-2013,0,58,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,FRANCE-PARIS,19-11-2013,0,564,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-BIRMINGHAM,19-11-2013,0,413,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,19-11-2013,0,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,19-11-2013,1,1894,246,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GHANA,GHANA-ACCRA,19-11-2013,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GREECE,GREECE-ATHENS,19-11-2013,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROATIA,CROATIA-ZAGREB,19-11-2013,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,19-11-2013,0,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,19-11-2013,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,19-11-2013,0,42,23,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
INDIA,MEA(CPV),19-11-2013,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRELAND,IRELAND-DUBLIN,19-11-2013,1,35,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,19-11-2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IRAN,IRAN-TEHRAN,19-11-2013,0,106,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
IRAN,IRAN-ZAHEDAN,19-11-2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,ISRAEL-TELAVIV,19-11-2013,1,103,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-MILAN,19-11-2013,1,123,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALY,ITALY-ROME,19-11-2013,0,71,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,19-11-2013,5,81,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,19-11-2013,8,287,168,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
KAZAKHSTAN,KAZAKSTAN-ASTANA,19-11-2013,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-MOMBASA,19-11-2013,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,19-11-2013,0,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMBODIA,CAMBODIA-PHNOMPENH,19-11-2013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,19-11-2013,0,142,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KUWAIT,KUWAIT-KUWAIT CITY,19-11-2013,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAOS,LAOS-VIENTIENE,19-11-2013,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,19-11-2013,0,540,77,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
SRI LANKA,SRILANKA-HAMBANTOTA,19-11-2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-JAFFNA,19-11-2013,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MALDIVES,MALDIVES-MALE,19-11-2013,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEXICO,MEXICO-MEXICOCITY,19-11-2013,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYANMAR,MYANMAR-MANDALAY,19-11-2013,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYANMAR,MYANMAR-YANGON,19-11-2013,0,111,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MOZAMBIQUE,MOZAMBIQUE-MAPUTO,19-11-2013,0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAURITIUS,MAURITIUS-PORTLOUIS,19-11-2013,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
MALAYSIA,MALAYSIA-KUALALUMPUR,19-11-2013,0,1628,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NIGERIA,NIGERIA-ABUJA,19-11-2013,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIGERIA,NIGERIA-LAGOS,19-11-2013,0,6,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NETHERLANDS,NETHERLANDS-THEHAGUE,19-11-2013,1,164,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORWAY,NORWAY-OSLO,19-11-2013,1,70,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEPAL,NEPAL-KATHMANDU,19-11-2013,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
NEW ZEALAND,NEWZEALAND-WELLINGTON,19-11-2013,0,31,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OMAN,OMAN-MUSCAT,19-11-2013,0,280,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PAKISTAN,PAKISTAN-ISLAMABAD,19-11-2013,0,2,10,4,0,0,0,0,0,0,0,0,0,52,0,0,0,296,0,0,0
PERU,PERU-LIMA,19-11-2013,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHILIPPINES,PHILLIPINES-MANILA,19-11-2013,1,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
POLAND,POLAND-WARSAW,19-11-2013,0,76,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PORTUGAL,PORTUGAL-LISBON,19-11-2013,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROMANIA,ROMANIA-BUCHAREST,19-11-2013,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN FEDERATION,RUSSIA-MOSCOW,19-11-2013,0,1745,16,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2
RUSSIAN FEDERATION,RUSSIA-SAINTPETERSBURG,19-11-2013,0,157,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUDAN,SUDAN-KHARTOUM,19-11-2013,0,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
SINGAPORE,SINGAPORE-SINGAPORE,19-11-2013,0,423,108,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERBIA,SERBIA-BELGRADE,19-11-2013,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLOVAK REPUBLIC,SLOVAKIA-BRATISLAVA,19-11-2013,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWEDEN,SWEDEN-STOCKHOLM,19-11-2013,0,121,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THAILAND,THAILAND-CHIANGMAI,19-11-2013,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ANKARA,19-11-2013,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURKEY,TURKEY-ISTANBUL,19-11-2013,0,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAIWAN,TAIWAN-TAIPEI,19-11-2013,1,161,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANZANIA,TANZANIA-DAR-ES-SALAAM,19-11-2013,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANZANIA,TANZANIA-ZANZIBAR,19-11-2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UKRAINE,UKRAINE-KYIV,19-11-2013,0,137,11,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
UNITED STATES OF AMERICA,USA-ATLANTA,19-11-2013,0,139,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-CHICAGO,19-11-2013,0,113,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-HOUSTON,19-11-2013,0,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-NEWYORK,19-11-2013,0,323,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UNITED STATES OF AMERICA,USA-SANFRANCISCO,19-11-2013,0,363,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED STATES OF AMERICA,USA-WASHINGTON,19-11-2013,0,144,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZBEKISTAN,UZBEKISTAN-TASHKENT,19-11-2013,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VENEZUELA,VENEZUELA-CARACAS,19-11-2013,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HANOI,19-11-2013,0,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VIETNAM,VIETNAM-HO-CHI-MINHCITY,19-11-2013,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
YEMEN,YEMEN-SANAA,19-11-2013,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SOUTH AFRICA,SOUTHAFRICA-CAPETOWN,19-11-2013,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-DURBAN,19-11-2013,0,195,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-JOHANNESBURG,19-11-2013,0,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH AFRICA,SOUTHAFRICA-PRETORIA,19-11-2013,0,102,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED ARAB EMIRATES,UAE-ABUDHABI,18-11-2013,1,98,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0
UNITED ARAB EMIRATES,UAE-DUBAI,18-11-2013,0,266,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARGENTINA,ARGENTINA-BUENOSAIRES,18-11-2013,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARMENIA,ARMENIA-YEREVAN,18-11-2013,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-CANBERRA,18-11-2013,1,91,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
AUSTRALIA,AUSTRALIA-MELBOURNE,18-11-2013,0,99,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-PERTH,18-11-2013,3,82,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRALIA,AUSTRALIA-SYDNEY,18-11-2013,0,225,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUSTRIA,AUSTRIA-VIENNA,18-11-2013,0,107,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZERBAIJAN,AZERBEIJAN-BAKU,18-11-2013,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BELGIUM,BELGIUM-BRUSSELS,18-11-2013,0,127,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BANGLADESH,BANGLADESH-CHITTAGONG,18-11-2013,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BANGLADESH,BANGLADESH-DHAKA,18-11-2013,0,954,34,17,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0
BANGLADESH,BANGLADESH-RAJSHAHI,18-11-2013,0,192,4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
BULGARIA,BULGARIA-SOFIA,18-11-2013,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BAHRAIN,BAHRAIN-ALDIYA,18-11-2013,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-BRASILIA,18-11-2013,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRAZIL,BRAZIL-SAOPAULO,18-11-2013,1,38,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRUNEI,BRUNEI-DARUSSALAM,18-11-2013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-OTTAWA,18-11-2013,0,86,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-TORONTO,18-11-2013,0,470,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANADA,CANADA-VANCOUVER,18-11-2013,0,395,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWITZERLAND,SWITZERLAND-BERNE,18-11-2013,0,121,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SWITZERLAND,SWITZERLAND-GENEVA,18-11-2013,0,67,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHILE,CHILE-SANTIAGO,18-11-2013,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-BEIJING,18-11-2013,0,82,134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-GUANGZHOU,18-11-2013,0,86,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-HONGKONG,18-11-2013,0,52,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINA,CHINA-SHANGHAI,18-11-2013,0,83,209,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
COLOMBIA,COLOMBIA-BOGOTA,18-11-2013,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZECH,CZECH-PRAGUE,18-11-2013,0,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-BERLIN,18-11-2013,2,195,24,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5
GERMANY,GERMANY-FRANKFURT,18-11-2013,3,284,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GERMANY,GERMANY-HAMBURG,18-11-2013,0,106,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GERMANY,GERMANY-MUNICH,18-11-2013,3,153,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DENMARK,DENMARK-COPENHAGEN,18-11-2013,0,87,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EGYPT,EGYPT-CAIRO,18-11-2013,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
SPAIN,SPAIN-MADRID,18-11-2013,0,93,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ETHIOPIA,ETHIOPIA-ADDISABABA,18-11-2013,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FINLAND,FINLAND-HELSINKI,18-11-2013,0,87,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRANCE,FRANCE-PARIS,18-11-2013,0,428,131,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
UNITED KINGDOM,UK-BIRMINGHAM,18-11-2013,0,441,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-EDINBURGH,18-11-2013,0,60,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UNITED KINGDOM,UK-LONDON,18-11-2013,9,2012,400,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
GHANA,GHANA-ACCRA,18-11-2013,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GREECE,GREECE-ATHENS,18-11-2013,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
GUATEMALA,GUATEMALA-GUATEMALACITY,18-11-2013,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CROATIA,CROATIA-ZAGREB,18-11-2013,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUNGARY,HUNGARY-BUDAPEST,18-11-2013,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-BALI,18-11-2013,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDONESIA,INDONESIA-JAKARTA,18-11-2013,0,43,26,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
INDONESIA,INDONESIA-MEDAN,18-11-2013,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDIA,MEA(CPV),18-11-2013,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRELAND,IRELAND-DUBLIN,18-11-2013,0,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAN,IRAN-BANDARABBAS,18-11-2013,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
IRAN,IRAN-TEHRAN,18-11-2013,0,53,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
IRAN,IRAN-ZAHEDAN,18-11-2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICELAND,ICELAND-REYKJAVIK,18-11-2013,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISRAEL,ISRAEL-TELAVIV,18-11-2013,0,98,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ITALY,ITALY-MILAN,18-11-2013,1,81,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ITALY,ITALY-ROME,18-11-2013,0,74,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-KOBE,18-11-2013,3,60,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAPAN,JAPAN-TOKYO,18-11-2013,20,230,180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ALMATY,18-11-2013,0,108,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KAZAKHSTAN,KAZAKSTAN-ASTANA,18-11-2013,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-MOMBASA,18-11-2013,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KENYA,KENYA-NAIROBI,18-11-2013,0,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KOREA(REPUBLIC OF),KOREA(SOUTH)-SEOUL,18-11-2013,7,184,126,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1
KUWAIT,KUWAIT-KUWAIT CITY,18-11-2013,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAOS,LAOS-VIENTIENE,18-11-2013,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRI LANKA,SRILANKA-COLOMBO,18-11-2013,0,355,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
